19081515	rs6794719	Creutzfeldt–Jakob Disease		-6.721246	
21804549	rs4653433	Asthma		-6.267606	
25436638	rs6885813	Serum Thyroid Stimulating Hormone		-7.392545	
22452962	rs7716600	Breast Cancer		-6.154902	
24376456	rs1171614	Blood Pressure	Urate levels	-27.698970	
21935397	rs1805081	Extremely|Overweight|Body Mass Index		-6.537602	
21935397	rs7132908	Extremely|Overweight|Body Mass Index		-8.214670	
21829393	rs4971154	Type 1 Diabetes|Autoantibody		-10.537602	
22368281	rs445925	LDL-c Response|Lpa		-7.946922	
20700443	rs3740393	Potassium|Serum Magnesium|Serum Magnesium Levels		-6.066513	
19798445	rs12889954	Sphingolipid		-20.214670	
18483556	rs7196459	Hair Color|Skin Pigmentation		-12.508638	
19714205	rs6063725	Asthma		-5.453457	
19412175	rs2070094	Neuroblastoma		-7.917215	
22087292	rs969715	Femoral Neck Bone Geometry		-6.260428	
19197348	rs10431387	Complex Disease		-5.096910	
23509962	rs4715555	Venous Thrombosis		-1000.000000	
23544013	rs2077606	Breast Cancer|Breast Ovarian Cancer|Carriers		-8.896196	
18846228	rs12368672	Serum IgE Levels		-5.692504	
18604267	rs10409243	Antigen|Icam-1		-14.267606	
21347282	rs7560236	Coronary Heart Disease	LDL-C	-7.677781	
22745674	rs11186734	Coronary Artery Stenosis|Coronary Artery		-7.404504	
18483556	rs1540771	Hair Color|Skin Pigmentation		-5.468521	
25436638	rs1571583	Serum Thyroid Stimulating Hormone		-7.593460	
23936387	rs4846734	Celiac Disease		-5.391474	
24755620	rs346763	Glutamate|Alzheimer's Disease		-6.435334	
21347282	rs1800588	Coronary Heart Disease	HDL-C	-7.823909	
22470424	rs6080544	Amyotrophic Lateral Sclerosis		-5.585027	
23979607	rs6894288	Borderline Personality		-6.085128	
20932310	rs4431886	Τ Protein Levels		-7.195861	
20038947	rs7079573	Major Depression		-5.020907	
22675492	rs4815670	Sex Hormone-Binding Globulin|Testosterone|Estradiol		-5.009217	
20585627	rs11648785	Common Traits	Freckling	-1000.000000	
24324551	rs59623110	Chagas Cardiomyopathy|Trypanosoma Cruzi Seropositive	PR	-6.568636	
19961619	rs7629719	Respiratory|Atopy		-6.954677	
22001756	rs75372	Dengue Shock Syndrome		-6.892790	
24324648	rs943474	Serum IgE		-5.886057	
22452962	rs13281615	Breast Cancer		-11.301030	
21552555	rs9931494	Obesity|Obesity-Related Traits		-10.372634	
22993228	rs4881085	Lumbar Disc Degeneration		-5.128427	
23326239	rs652888	Antibodies|Epstein-Barr Virus Nuclear Antigen		-8.645892	
22570627	rs9841621	Primary Open-Angle Glaucoma|Intraocular Pressure		-5.050610	
23886662	rs2251396	Psoriasis|Atopic Dermatitis|Asthma		-8.892790	
24166486	rs3779003	Schizophrenia		-8.632644	
23636237	rs11699457	Analysis		-5.041914	
21935397	rs713586	Extremely|Overweight|Body Mass Index		-21.207608	
22570627	rs1826598	Primary Open-Angle Glaucoma|Intraocular Pressure		-5.221849	
21483430	rs1417584	Neurocognitive Phenotypes		-21.673664	
21124946	rs9541712	Bone Mineral Density		-5.221849	
23509962	rs7648704	Venous Thrombosis		-1000.000000	
24086445	rs9320482	Schizophrenia|Quantitative Phenotype|Matter Volume		-5.943095	
25147783	rs1256335	Ischemic Stroke|Vitamin|Folate Levels		-14.853872	
19197348	rs10241703	Complex Disease	Thyroid Stimulating Hormone	-5.677781	
24166486	rs10098073	Schizophrenia		-8.043351	
23966867	rs11197515	Body Fat Distribution	WHR_men	-5.769551	
22470424	rs12929572	Amyotrophic Lateral Sclerosis		-5.283997	
20169177	rs10168266	Systemic Lupus Erythematosus		-7.663540	
21423239	rs6076080	Attempted Suicide		-5.055024	
22570697	rs17421624	Multiple Sclerosis		-14.012334	
24376456	rs10518590	Blood Pressure	Blood pressure	-5.522879	
23326239	rs3130628	Antibodies|Epstein-Barr Virus Nuclear Antigen		-8.286509	
23326239	rs3130626	Antibodies|Epstein-Barr Virus Nuclear Antigen		-8.567031	
23593202	rs4929957	Age Menarche|Femoral Neck Bone Geometry		-5.303644	
23326239	rs3130623	Antibodies|Epstein-Barr Virus Nuclear Antigen		-8.603801	
24166486	rs3778994	Schizophrenia		-8.596879	
24166486	rs3778991	Schizophrenia		-8.655608	
23509613	rs1046080	Antiphospholipid Antibodies		-1000.000000	
23056639	rs8101416	Lectin		-5.712198	
23886662	rs12211410	Psoriasis|Atopic Dermatitis|Asthma		-9.238072	
24886709	rs148533712	Lipid		-7.467246	
23297363	rs11066188	Tetralogy Fallot		-8.543634	
22745674	rs890049	Coronary Artery Stenosis|Coronary Artery		-5.853872	
24483146	rs316871	Biomarkers		-5.505845	
23423138	rs4837521	Mathematical Abilities|Dyslexia|Myosin		-6.815309	
19448621	rs897798	Age Menarche|Menopause		-13.958607	
25188341	rs17125944	Dementias|Alzheimer's Disease		-8.102373	
19197348	rs1042725	Complex Disease	Height	-41.259637	
22685421	rs4428898	Ocular Axial Length|High Myopia		-7.104577	
25188341	rs1476679	Dementias|Alzheimer's Disease		-9.251812	
21738487	rs11248060	Parkinson's Disease		-1000.000000	
22291604	rs9501626	Lupus		-18.000000	
19668339	rs12654281	Hippocampal Atrophy|Quantitative Trait|Alzheimer's Disease		-6.429457	
24014518	rs11692675	Epilepsy|Febrile Seizures		-5.320572	
21379329	rs201099	Late-Onset Alzheimer's Disease		-7.080922	
21980299	rs3024505	Type 1 Diabetes		-7.679854	
23326239	rs2507997	Antibodies|Epstein-Barr Virus Nuclear Antigen		-7.684030	
19503597	rs780093	Uric Acid		-6.638272	
23936387	rs4426448	Celiac Disease		-5.022276	
21980494	rs11696364	Venous Thrombosis		-5.815309	
24513273	rs780094	Serum Uric Acid		-8.853872	
25188341	rs6656401	Dementias|Alzheimer's Disease		-23.244125	
21273288	rs6009824	NT-proBNP		-5.200659	
22452962	rs865686	Breast Cancer		-9.698970	
20038947	rs11634319	Major Depression		-5.246417	
19798445	rs1959033	Sphingolipid		-9.744727	
18840781	rs12566340	Type 1 Diabetes		-10.962574	
23984888	rs848788	Airway Responsiveness		-6.142668	
23989986	rs10878630	Hip|Osteoarthritis		-6.920819	
21347282	rs6728440	Coronary Heart Disease	LDL-C	-7.229148	
21552555	rs1121980	Obesity|Obesity-Related Traits		-11.022276	
23509613	rs11539216	Antiphospholipid Antibodies		-1000.000000	
20661308	rs261503	Serum Calcium		-5.337242	
20463881	rs2835621	Eye Color	C HS1	-9.638272	
18840781	rs1230661	Type 1 Diabetes		-10.476254	
20838585	rs8073909	Cardiovascular Disease	LDL	-5.920819	
19197348	rs10508517	Complex Disease		-5.214670	
23382691	rs2858884	Immunoglobulin G|Human Immunoglobulin|-Glycosylation		-7.522879	
25340798	rs495366	Proteins Involved|Inflammation|Alzheimer's Disease	metalloproteinase-3	-8.647817	
24483146	rs4392391	Biomarkers		-5.616185	
21935397	rs571312	Extremely|Overweight|Body Mass Index		-41.193820	
21437268	rs11067362	Cancers|Conducted|Upper Aerodigestive Tract		-5.221849	
23382691	rs12212193	Immunoglobulin G|Human Immunoglobulin|-Glycosylation		-7.397940	
20169177	rs7574865	Systemic Lupus Erythematosus		-8.374688	
21980299	rs10758593	Type 1 Diabetes		-7.928118	
21738487	rs10200894	Parkinson's Disease		-1000.000000	
24483146	rs2857891	Biomarkers		-5.756962	
23509613	rs9272219	Antiphospholipid Antibodies		-1000.000000	
21738487	rs12718379	Parkinson's Disease		-1000.000000	
20932310	rs895401	Τ Protein Levels		-6.050610	
23984888	rs4129709	Airway Responsiveness		-5.013228	
19772629	rs7076519	Parkinson Disease|Onset		-6.031517	
19197348	rs7846385	Complex Disease	Height	-7.327902	
22570697	rs7382297	Multiple Sclerosis		-14.696804	
22116950	rs12465811	Ovarian Reserve		-6.368556	
21935397	rs13130484	Extremely|Overweight|Body Mass Index		-5.795880	
18823527	Rs157580	Late-Onset Alzheimer's Disease		-10.412289	
21827660	rs506044	Increased Disease Risk		-5.677781	
21347282	rs10493178	Coronary Heart Disease	LDL-C	-11.327902	
24625756	rs17028615	Intermediate Phenotypes		-14.698970	
20038947	rs7978310	Major Depression		-5.164944	
20038947	rs4620978	Major Depression		-5.191114	
18483556	rs7183877	Hair Color|Skin Pigmentation		-8.455932	
21437268	rs7431530	Cancers|Conducted|Upper Aerodigestive Tract		-5.698970	
24571439	rs17194068	Specific Language Impairment|Genotype Effects		-5.982967	
23738518	rs2041660	Reading|Language		-5.481486	
22511988	rs6722076	Cell-Free Dna|Cardiovascular		-20.903090	
24688116	rs17760362	Longevity|Analysis|Population		-5.269218	
23544013	rs6682208	Breast Cancer|Breast Ovarian Cancer|Carriers		-6.920819	
22570697	rs3132671	Multiple Sclerosis		-8.422508	
20801717	rs903603	Sporadic Amyotrophic Lateral Sclerosis		-7.049635	
19798445	rs4902242	Sphingolipid		-19.769551	
23326239	rs9273327	Antibodies|Epstein-Barr Virus Nuclear Antigen		-9.153045	
19197348	rs6560749	Complex Disease		-5.124939	
21935397	rs543874	Extremely|Overweight|Body Mass Index		-22.443697	
25241909	rs11858836	Chronic Obstructive Pulmonary Disease|Chronic Bronchitis		-6.032920	
23326239	rs7194	Antibodies|Epstein-Barr Virus Nuclear Antigen		-8.283997	
23326239	rs7195	Antibodies|Epstein-Barr Virus Nuclear Antigen		-8.283997	
21738491	rs7218928	Sudden Cardiac Death		-5.362510	
19557197	rs981113	Distribution|Adiposity|Waist Circumference		-6.008774	
25350695	rs2900478	Ldl Cholesterol Response|Response Statins		-5.645892	
19197348	rs2805809	Complex Disease	Thyroid Stimulating Hormone	-5.366532	
19714205	rs1867612	Asthma		-5.809668	
23936387	rs7097380	Celiac Disease		-5.472370	
20661308	rs10846917	Serum Calcium		-5.237321	
21935397	rs2287019	Extremely|Overweight|Body Mass Index		-15.721246	
19820699	rs3811647	Erythrocyte	mean cell volume	-1000.000000	
21829393	rs478582	Type 1 Diabetes|Autoantibody		-11.552842	
22561518	rs4785587	Generalized Vitiligo		-11.197226	
18846228	rs3798135	Serum IgE Levels		-7.174574	
24483146	rs9512755	Biomarkers		-5.435334	
20190752	rs842647	Celiac Disease		-9.481486	
25297839	rs114045064	Herpes Zoster		-8.295849	
22470424	rs11071021	Amyotrophic Lateral Sclerosis		-5.721246	
21909115	rs1813353	Cardiovascular Disease|Blood Pressure		-14.638272	
19197348	rs6589567	Complex Disease		-8.065502	
24688116	rs1625040	Longevity|Analysis|Population		-5.185087	
21423239	rs5752388	Attempted Suicide		-5.290730	
24025145	rs857392	Chemotherapy-Induced Alopecia|Breast Cancer		-6.041914	
19197348	rs17145738	Complex Disease		-21.154902	
23667675	rs3889461	Age Menarche		-5.223299	
23636237	rs8019546	Analysis		-5.300162	
24244560	rs730497	Diabetic Retinopathy|Chronic Kidney Disease|Hemoglobin A		-7.089376	
25340798	rs650108	Proteins Involved|Inflammation|Alzheimer's Disease	metalloproteinase-3	-7.876148	
24376456	rs1348582	Blood Pressure	QT interval	-6.000000	
18823527	Rs201825	Late-Onset Alzheimer's Disease		-6.213249	
21552555	rs8044769	Obesity|Obesity-Related Traits		-9.309804	
21483430	rs3738398	Neurocognitive Phenotypes		-32.223299	
20838585	rs1144036	Cardiovascular Disease	height	-6.619789	
23307926	rs4246511	Menopause		-16.045757	
19197348	rs4533267	Complex Disease	Height	-7.481486	
23667675	rs314274	Age Menarche		-5.892790	
21738491	rs2178490	Sudden Cardiac Death		-5.249492	
22452962	rs3803662	Breast Cancer		-18.221849	
20442857	rs11820589	Phospholipase A		-6.853872	
20838585	rs891541	Cardiovascular Disease	waist circumference	-6.113509	
20932310	rs1727638	Τ Protein Levels		-6.012781	
23958962	rs116087723	Cocaine Dependence		-6.580044	
23667675	rs314290	Age Menarche		-5.872895	
17903292	rs10485409	Kidney|Endocrine-Related Traits		-5.000000	
22470424	rs12466517	Amyotrophic Lateral Sclerosis		-5.214670	
23509962	rs7780976	Venous Thrombosis		-1000.000000	
24625756	rs507080	Intermediate Phenotypes		-29.522879	
23326239	rs10885	Antibodies|Epstein-Barr Virus Nuclear Antigen		-8.539102	
20932310	rs11069178	Τ Protein Levels		-6.782516	
19197348	rs10437838	Complex Disease		-5.207608	
20661308	rs12325114	Serum Calcium		-5.313364	
21379329	rs4145454	Late-Onset Alzheimer's Disease		-5.987163	
20485516	rs2755237	Central Corneal Thickness|Brittle Cornea Syndrome|Blinding Disease		-6.804100	
20548944	rs3784131	Osteoporosis-Related Traits|Gene Expression Profiling	NL, men	-5.503070	
21298027	rs40254	Celiac Disease|Crohn's Disease		-5.181774	
21804549	rs1102000	Asthma		-6.443697	
19557197	rs17476669	Distribution|Adiposity|Waist Circumference		-5.102373	
22216198	rs867186	Protein C	protein c	-8.412289	
22558097	rs10168416	Total Bilirubin|Sickle Cell Anemia|Sickle Cell		-12.935542	
21935397	rs10047878	Extremely|Overweight|Body Mass Index		-5.585027	
20801717	rs3849942	Sporadic Amyotrophic Lateral Sclerosis		-9.333482	
18840781	rs2358994	Type 1 Diabetes		-15.392545	
18823527	Rs439401	Late-Onset Alzheimer's Disease		-10.038579	
23326239	rs4248166	Antibodies|Epstein-Barr Virus Nuclear Antigen		-9.978811	
23509962	rs493014	Venous Thrombosis		-1000.000000	
21779181	rs6457617	Systemic Sclerosis		-35.701147	
22570697	rs16896944	Multiple Sclerosis		-8.578396	
24509480	rs9505118	Type 2 Diabetes		-8.853872	
23326517	rs1999930	Age-Related Macular Degeneration		-7.958607	
23565137	rs3781834	Late-Onset Alzheimer’s Disease		-8.004365	
20932310	rs6850199	Τ Protein Levels		-6.497573	
20169177	rs10893872	Systemic Lupus Erythematosus		-6.744727	
21909115	rs17367504	Cardiovascular Disease|Blood Pressure		-21.060481	
23382691	rs3757247	Immunoglobulin G|Human Immunoglobulin|-Glycosylation		-6.000000	
20038947	rs644377	Major Depression		-5.718967	
25162662	rs1225101	Serum Ferritin		-6.876148	
23209447	rs9260734	I Antigen|Nasopharyngeal Carcinoma		-10.580044	
21502949	rs234937	Brain		-5.051587	
25436638	rs11755845	Serum Thyroid Stimulating Hormone		-9.774691	
24489884	rs17535407	Aggression		-5.000000	
23984888	rs7595130	Airway Responsiveness		-5.022276	
21602797	rs10836312	Cystic Fibrosis|Lung Disease		-6.806875	
21738491	rs12143842	Sudden Cardiac Death	QT	-1000.000000	
24740154	rs6789365	Prostate Cancer|Early-Onset		-5.031517	
21297633	rs1893217	Ulcerative Colitis		-13.889410	
20953186	rs13196377	Psoriasis|Psoriatic Arthritis		-8.261219	
23509613	rs7767325	Antiphospholipid Antibodies		-1000.000000	
23028483	rs11071559	Asthma		-8.619789	
19197348	rs7153027	Complex Disease	Height	-9.958607	
19197348	rs2527866	Complex Disease		-5.537602	
19197348	rs2527865	Complex Disease		-5.420216	
21347282	rs6753112	Coronary Heart Disease	Coronary heart disease	-6.283997	
23984888	rs11683662	Airway Responsiveness		-5.031517	
21364930	rs1046099	Hiv-1		-5.002614	
20585627	rs1556547	Common Traits	Haircurl	-1000.000000	
20838585	rs6440031	Cardiovascular Disease	heart rate	-6.744727	
24324551	rs79523511	Chagas Cardiomyopathy|Trypanosoma Cruzi Seropositive	PR	-6.744727	
22570617	rs1412832	Optic Nerve|Glaucoma		-9.050610	
25241909	rs147862429	Chronic Obstructive Pulmonary Disease|Chronic Bronchitis		-9.537602	
22452962	rs4973768	Breast Cancer		-6.221849	
22344219	rs6265	Body Mass Index		-12.448550	
22675492	rs17829302	Sex Hormone-Binding Globulin|Testosterone|Estradiol		-5.002614	
20038947	rs6711718	Major Depression		-5.107905	
20585627	rs2159116	Common Traits	Red hair	-1000.000000	
21124946	rs11875173	Bone Mineral Density		-5.045757	
20364137	rs10958409	Intracranial Aneurysm		-6.376751	
22589738	rs2815752	Adipose		-5.408935	
22792070	rs2254595	Bone Mineral Density|Bone|Osteoporotic Fracture		-24.280669	
24483146	rs9846155	Biomarkers		-5.616185	
19798445	rs12881815	Sphingolipid		-6.481486	
24376456	rs2937785	Blood Pressure	Hypertension	-5.045757	
22511988	rs1105879	Cell-Free Dna|Cardiovascular		-17.086186	
24513273	rs17632159	Serum Uric Acid		-10.455932	
24347629	rs10457526	Periodontal		-5.221849	
24324648	rs3106598	Serum IgE		-6.021819	
23509962	rs10828151	Venous Thrombosis		-1000.000000	
23382691	rs1256531	Immunoglobulin G|Human Immunoglobulin|-Glycosylation		-5.397940	
21460840	rs11767557	Alzheimer’s Disease		-9.221849	
20661308	rs10119	Serum Calcium		-5.322393	
19197348	rs7917302	Complex Disease		-5.721246	
24489884	rs2045797	Aggression		-5.000000	
21364930	rs2905	Hiv-1		-5.157391	
21909115	rs381815	Cardiovascular Disease|Blood Pressure		-10.275724	
21935397	rs3810291	Extremely|Overweight|Body Mass Index		-11.795880	
20661308	rs742393	Serum Calcium		-5.617983	
20585627	rs4347628	Common Traits	Red hair	-1000.000000	
21909115	rs10850411	Cardiovascular Disease|Blood Pressure		-9.267606	
18823527	Rs7798395	Late-Onset Alzheimer's Disease		-5.657577	
25367360	rs12607243	Astigmatism|Refractive Error		-5.795880	
23350875	rs11987193	Colorectal Cancer		-5.010906	
21876539	rs16868941	Cyp1A2		-6.809668	
23423138	rs1399428	Mathematical Abilities|Dyslexia|Myosin		-7.619789	
24740154	rs1146298	Prostate Cancer|Early-Onset		-5.102373	
19197348	rs2554622	Complex Disease		-5.013228	
21980299	rs3087243	Type 1 Diabetes		-12.847712	
19197348	rs2156552	Complex Disease		-6.698970	
20838585	rs10044666	Cardiovascular Disease	LDL-cholesterol	-6.327902	
24625756	rs12288023	Intermediate Phenotypes		-15.045757	
22368281	rs721843	LDL-c Response|Lpa		-6.218245	
23259602	rs7143579	Dental Caries		-5.935542	
23509613	rs3093978	Antiphospholipid Antibodies		-1000.000000	
20339536	rs4775041	Lipid-Lowering Response|Response Statins		-8.000000	
25340798	rs603050	Proteins Involved|Inflammation|Alzheimer's Disease	metalloproteinase-3	-6.749580	
21935397	rs6571507	Extremely|Overweight|Body Mass Index		-5.113509	
23509613	rs9272535	Antiphospholipid Antibodies		-1000.000000	
23936387	rs571879	Celiac Disease		-14.638272	
19915575	rs3857059	Parkinson’s Disease		-14.427128	
23509613	rs9276832	Antiphospholipid Antibodies		-1000.000000	
21804549	rs11735820	Asthma		-6.638272	
23958962	rs61751192	Cocaine Dependence		-6.040005	
20585627	rs977588	Common Traits	Eye color	-1000.000000	
21804549	rs335016	Asthma		-6.585027	
19197348	rs4628581	Complex Disease		-5.431798	
22911880	rs4853643	Behaviors|Personality Traits|Eating		-5.005243	
22306652	rs12932445	Ischemic Stroke		-6.407823	
22589738	rs1558902	Adipose		-6.204815	
23593202	rs4844014	Age Menarche|Femoral Neck Bone Geometry		-5.872895	
22001756	rs37403	Dengue Shock Syndrome		-7.233587	
23646285	rs2043234	Hypersomnia		-5.350665	
23667675	rs2095812	Age Menarche		-5.966576	
21448238	rs4939879	Migraine		-5.739929	
23326517	rs9621532	Age-Related Macular Degeneration		-10.958607	
22001756	rs12263	Dengue Shock Syndrome		-6.428291	
22675492	rs815653	Sex Hormone-Binding Globulin|Testosterone|Estradiol		-5.013676	
22044751	rs2518144	Chronic Kidney Disease		-5.387216	
18483556	rs4408545	Hair Color|Skin Pigmentation		-14.721246	
23509962	rs6695223	Venous Thrombosis		-1000.000000	
22452962	rs13387042	Breast Cancer		-13.000000	
19197348	rs2805810	Complex Disease	Thyroid Stimulating Hormone	-5.244125	
19503597	rs2199936	Uric Acid		-17.782516	
20169177	rs7922169	Systemic Lupus Erythematosus		-5.007446	
21738487	rs12817488	Parkinson's Disease		-1000.000000	
21750679	rs9498419	Systemic Sclerosis		-5.112946	
24094242	rs7214920	Serum Alkaline Phosphatase Levels		-5.593460	
23646285	rs2174009	Hypersomnia		-6.029653	
23636237	rs10508303	Analysis		-5.316953	
21602797	rs7929679	Cystic Fibrosis|Lung Disease		-5.832683	
19197348	rs2562784	Complex Disease	Height	-10.537602	
23326239	rs2233971	Antibodies|Epstein-Barr Virus Nuclear Antigen		-7.709965	
20395239	rs10733843	Optic Disc Size	Disc	-6.823909	
24348519	rs17817449	Body Mass Index		-7.292430	
22238593	rs6930576	Type 2 Diabetes		-6.124939	
23509613	rs2736177	Antiphospholipid Antibodies		-1000.000000	
21347282	rs17441606	Coronary Heart Disease	LDL-C	-7.397940	
19197348	rs2849176	Complex Disease		-8.537602	
21935397	rs11847697	Extremely|Overweight|Body Mass Index		-10.236572	
22666496	rs16861476	Cardiovascular Event		-6.163676	
23509613	rs9277916	Antiphospholipid Antibodies		-1000.000000	
19772629	rs12829697	Parkinson Disease|Onset		-5.154902	
23966867	rs2958759	Body Fat Distribution	WC_pooled	-6.050610	
23966867	rs12777819	Body Fat Distribution	WC_BMI_pooled	-6.552842	
21909115	rs3774372	Cardiovascular Disease|Blood Pressure		-13.045757	
21738487	rs823128	Parkinson's Disease		-1000.000000	
18846228	rs2427837	Serum IgE Levels		-18.149967	
20838585	rs12069004	Cardiovascular Disease	glucose	-6.236572	
21738491	rs11626637	Sudden Cardiac Death		-5.019088	
23509613	rs9261850	Antiphospholipid Antibodies		-1000.000000	
24625756	rs10788817	Intermediate Phenotypes		-12.522879	
23509613	rs9261855	Antiphospholipid Antibodies		-1000.000000	
23509613	rs9261854	Antiphospholipid Antibodies		-1000.000000	
24740154	rs16911551	Prostate Cancer|Early-Onset		-5.207608	
21298027	rs16939895	Celiac Disease|Crohn's Disease		-8.335358	
20838585	rs7738656	Cardiovascular Disease	LDL-cholesterol	-6.602060	
19197348	rs6066084	Complex Disease		-5.823909	
19197348	rs6066085	Complex Disease		-5.677781	
23667675	rs314263	Age Menarche		-5.987163	
23667675	rs314268	Age Menarche		-5.882729	
25742292	rs9325747	Parity		-5.174574	
23509962	rs2038227	Venous Thrombosis		-1000.000000	
19961619	rs2501618	Respiratory|Atopy		-6.899629	
25297839	rs116062713	Herpes Zoster		-7.282329	
19936222	rs7307277	Cholesterol|Plasma Lipoprotein Size		-12.045757	
21935397	rs12444979	Extremely|Overweight|Body Mass Index		-20.537602	
23408906	rs4338740	Thyroid|Thyroid-Related Traits|Differences	thyroid stimulating hormone	-1000.000000	
19197348	rs7396851	Complex Disease		-8.920819	
22843504	rs1328244	Autism Spectrum		-6.086186	
19915575	rs17563986	Parkinson’s Disease		-13.777284	
21437268	rs2287802	Cancers|Conducted|Upper Aerodigestive Tract		-5.397940	
24513273	rs505802	Serum Uric Acid		-31.000000	
21347282	rs11088655	Coronary Heart Disease	Smoking	-6.619789	
21980494	rs6825454	Venous Thrombosis		-8.879426	
19197348	rs17782313	Complex Disease	BMI	-14.552842	
22216198	rs1401543	Protein C	Total protein s	-5.084600	
23307926	rs1635501	Menopause		-9.070581	
20661308	rs4695355	Serum Calcium		-5.244125	
24483146	rs12050587	Biomarkers		-7.015023	
20585627	rs7120151	Common Traits	Green eyes	-1000.000000	
21390209	rs2502562	Late-Onset Alzheimer's Disease		-5.804100	
21935397	rs29941	Extremely|Overweight|Body Mass Index		-8.522879	
19503597	rs2078267	Uric Acid		-8.492144	
19197348	rs2722750	Complex Disease		-5.420216	
20072603	rs2504063	Osteoporosis		-7.244125	
23509962	rs1364505	Venous Thrombosis		-1000.000000	
25064009	rs115185635	Parkinson’s Disease		-7.661544	
22001756	rs11187	Dengue Shock Syndrome		-6.924453	
24483146	rs9861198	Biomarkers		-5.290730	
20838585	rs964184	Cardiovascular Disease	triglycerides	-5.721246	
18483556	rs2241039	Hair Color|Skin Pigmentation		-5.958607	
23509962	rs1336708	Venous Thrombosis		-1000.000000	
22087292	rs13299777	Femoral Neck Bone Geometry		-6.007446	
23509962	rs10516089	Venous Thrombosis		-1000.000000	
19936222	rs1818702	Cholesterol|Plasma Lipoprotein Size		-9.568636	
20072603	rs6711417	Osteoporosis		-5.336299	
23593239	rs1383043	Self-Employment		-5.218245	
24483146	rs12486452	Biomarkers		-5.616185	
21602797	rs10466455	Cystic Fibrosis|Lung Disease		-6.413413	
21738487	rs7617877	Parkinson's Disease		-1000.000000	
24999842	rs11711054	Celiac Disease|Celiac		-7.055517	
24571439	rs2144494	Specific Language Impairment|Genotype Effects		-7.306273	
23382691	rs2108225	Immunoglobulin G|Human Immunoglobulin|-Glycosylation		-7.000000	
19081515	rs6107516	Creutzfeldt–Jakob Disease		-10.443697	
21876539	rs2472297	Cyp1A2		-7.378824	
24023777	rs9496346	Adolescent Idiopathic Scoliosis		-8.000000	
23886662	rs9368699	Psoriasis|Atopic Dermatitis|Asthma		-7.496209	
23509962	rs12880735	Venous Thrombosis		-1000.000000	
21552555	rs7206790	Obesity|Obesity-Related Traits		-9.216096	
21448238	rs4742323	Migraine		-5.013228	
23870195	rs1537375	Coronary Artery|Coronary Artery Calcification		-15.295849	
19448621	rs2278493	Age Menarche|Menopause		-7.142668	
24489884	rs4628571	Aggression		-5.000000	
22829776	rs6259	Globulin|Hormone|Steroid Hormone		-6.835647	
23593239	rs521326	Self-Employment		-5.534617	
18823527	Rs405509	Late-Onset Alzheimer's Disease		-8.681937	
23350875	rs1554267	Colorectal Cancer		-5.503209	
19772629	rs7556447	Parkinson Disease|Onset		-5.102373	
23636237	rs4683038	Analysis		-5.109020	
22685421	rs10735496	Ocular Axial Length|High Myopia		-5.240332	
23509962	rs4784379	Venous Thrombosis		-1000.000000	
23382691	rs4598195	Immunoglobulin G|Human Immunoglobulin|-Glycosylation		-7.096910	
19359265	rs7374458	Telomere Length		-5.283997	
21935397	rs910320	Extremely|Overweight|Body Mass Index		-5.494850	
21983787	rs1485993	Melanoma		-6.381952	
21347282	rs8078633	Coronary Heart Disease	HDL-C	-6.443697	
24516586	rs17187075	Tobacco Smoke|Chromosome 4|Cleft Palate		-5.860121	
21804549	rs2453626	Asthma		-6.552842	
24025145	rs2282048	Chemotherapy-Induced Alopecia|Breast Cancer		-5.204815	
21423719	rs2228603	Metabolic Traits|Nonalcoholic Fatty Liver Disease		-22.826814	
23703922	rs6827754	Uric Acid Levels		-6.515700	
23984888	rs702036	Airway Responsiveness		-5.148742	
21738479	rs4065321	White Blood Cell Count|Cell Phenotypes|White Blood Cell	white blood cell	-13.522879	
20861866	rs3750848	Age-Related Macular Degeneration		-59.091515	
22843504	rs12331851	Autism Spectrum		-6.216025	
20485516	rs11245330	Central Corneal Thickness|Brittle Cornea Syndrome|Blinding Disease		-7.306273	
20838585	rs1613695	Cardiovascular Disease	insulin	-6.769551	
23966204	rs10743937	Bitter Taste|Bitter Taste Perception		-5.943095	
21533024	rs3136642	Icam-1		-8.267606	
25436638	rs12515498	Serum Thyroid Stimulating Hormone		-9.485452	
23936387	rs1470379	Celiac Disease		-5.000000	
21347282	rs6748157	Coronary Heart Disease	LDL-C	-7.387216	
24166486	rs7787274	Schizophrenia		-7.966576	
20838585	rs7210277	Cardiovascular Disease	waist circumference	-5.920819	
23509613	rs2517448	Antiphospholipid Antibodies		-1000.000000	
23565137	rs4598682	Late-Onset Alzheimer’s Disease		-5.022276	
19772629	rs11899121	Parkinson Disease|Onset		-5.455932	
21980299	rs2476601	Type 1 Diabetes		-79.226945	
24625756	rs603424	Intermediate Phenotypes		-11.000000	
23936387	rs1676235	Celiac Disease		-6.698970	
25760438	rs12816270	Type 2 Diabetes|Body Mass Index		-5.093665	
23056639	rs2165179	Lectin		-5.832683	
24483146	rs1565214	Biomarkers		-5.616185	
23509962	rs12541254	Venous Thrombosis		-1000.000000	
24483146	rs11215416	Biomarkers		-5.019088	
20174558	rs4845624	Type 2 Diabetes		-5.232844	
21297633	rs12720356	Ulcerative Colitis		-9.036212	
21379329	rs201124	Late-Onset Alzheimer's Disease		-5.886057	
23509962	rs11072930	Venous Thrombosis		-1000.000000	
18840781	rs3118470	Type 1 Diabetes		-5.896196	
24755620	rs1871047	Glutamate|Alzheimer's Disease		-6.312471	
